,movie_name,movie_rating,movie_director,user_comment
2486,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"You know how Sharkboy and Lavagirl snuck into Max's house at midnight and ate his mom's cookies? And when they broke into a classroom? I cracked up at those scenes. Wait, it gets funnier, after they find Max and fly off to Planet drool, Max's face expression was funny while the ship flew faster than a hurricane. In the roller coaster scene, it was hilarious when the kids hung upside-down and their faces were like they saw a monster. It was so cool how Sharkboy and Lavagirl can not only jump very high, but they can stand on an upside-down roller coaster. I think this is why people decide to hate this movie, because the 3 adventurers went through a field of brains with a bus. It was nasty, but that doesn't stop me. Sharkboy said that everyone should yell or scream and they did, like little girls.

When Sharkboy fell in chocolate in the Land of Milk and Cookies and then he ate it off his shoe, then he spit it out. Max tried using a marshmallow as a pillow to dream some more and when Lavagirl decided to try it, she burned it. They later got attacked by giants. When the giant tasted the cookie, he spit it out. I loved how Sharkboy and Lavagirl sing a lullaby to Max, then Lavagirl burns Max's ass to wake him up. And Sharkboy's funniest quote was ""Still hungry, Max? How about a knuckle sandwich?!""

When they got to the Land of Ice, I liked how Lavagirl had to sleepwalk to walk over an ice bridge. Then Sharkboy and Max p*ss her off by awakening her and the bridge was falling apart so the bad guy won't chase after them. Lavagirl is funny when she's mad, and when she burned Max's diary, she yelled ""Why did you make me like this?! WHY, Max?!"", then got sprayed by Sharkboy. It also gets funny when it rained brains all over Minus, which also could be why people decide to hate it. And when his brain farted causing his head to become giant, I had a laugh attack.

The scene where Sharkboy and Lavagirl die, it was heart-breaking, but that doesn't stop me from giving this a 10/10. At least Sharkboy came back to life, but he had to throw Lavagirl in a volcano to save her life. Then she later kissed him on the cheek. And it was funny how the Ice Princess froze the main antagonist of this movie and he exploded. The ending was marvelous where Sharkboy and Lavagirl became somewhat boyfriend and girlfriend. And the music of the credits was awesome, whoever wrote the song can sing better than Justin Bieber."
2487,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"""The Adventures of Sharkboy and Lavagirl 3-D"" is a Robert Rodriguez-directed film about a boy who's imagination comes to life and his friends, Sharkboy and Lavagirl, help him try to defeat this evil that is ruling the world that Sharkboy and Lavagirl live in.

This wasn't too bad. I'll certainly say that it's better than the third ""Spy-Kids."" However, the story still lacking a bit. But that's to be expected seeing as it's directed towards kids, not to say that they don't have a clue of what's going on, but it's still directed toward the ones who don't have to think too hard about what's going on. They can just watch a movie that is great entertainment. I sometimes wonder how Rodriguez and his own kid, who did help out with the story, come up with this stuff. It's amazing. Plus, it shows how much Robert Rodriguez loves his son, in that he made this movie for him.

Still, if you have children of your own, see it with them. They'll enjoy"
2488,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"As much as this is an indulgence, it is at least not the man himself, but his offspring and their dreams(as stated in the very opening credits, removing any possible doubt as to that being the case or not). Whether or not such a thing can be made into something amazing, that is not the case here. Few will contest that. But looking further, this does have some merit. By no means the greatest writer, Rodriguez does have both creativity and a well-developed imagination. He lets them roam free in large parts of this, and actually comes up with a clever thing or two, amongst that which isn't. Some of the humor is childish, and certain gags are repeated somewhat ad naseum. Downright cringe-inducing does it become when a character actually follows up his quip, painful enough already, with an explanation of the double meaning. And that even happens more than once. The puns most definitely could have been, well, done without entirely, in an awful lot of cases. Characters are terribly flat and one-note fleshing out never has been Robert's strong suit. Designs aren't half bad. The CGI could be better, if worse has been seen. The action is invariably quite entertaining, the fighting in particular. The acting varies, with a larger portion only reaching ""passable"". Like the first Spy Kids(I haven't watched the others), this has a moral to it, if a relatively naive one, and the content is perfectly acceptable to show even to the youngest family members. Everything is fairly simplified herein. I recommend this to fans of Robert Rodriguez, and/or those fond of comic books, a style captured rather skilfully here. 5/10"
2489,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"Taylor did a fantastic job He did that karate and he was amazing I L_O_V_E HIM!

Taylor is going to be in Twilight. Jacob black!

The special effects were alright but I have seen better!!

I hope that all the actors had a good time making it because it looked and was fun to watch.

The 2d version sucks just so all of the people know.

The 3d one was great! The movie really felt like you where there fighting the evil balloon headed guy with them. I really didn't like the whole I am in love with my teacher's daughter thing. I thought that that was just pathe"
2490,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"A little while back, I brought this movie because I was bored and I wanted something new to watch. I saw this at the store and I brought it. I wish that I had rented it instead. This was a low-budget movie that does not have brand name actors, the plot revolves around a boy with shark features and a girl with lava powers, and the main idea for this movie came from a 7-year-old kid. The acting was OK, the plot was very basic, the script was not really good, and the score was kind of creepy. Also, the 3D was not the best 3D I have seen. In fact, it is not really realistic. This is not a film you should brag about seeing. I would rather see a movie like Harry Potter or the Lord of the Rings. But hey, this is only my opinion. I rate this a 5"
2491,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"My Take: Despite good intentions, this dizzying 3-D flick is too juvenile for anyone above 10.

For starters, ""The Adventures of Sharkboy and Lavagirl"" sounds like a good idea. It shows us what happens and revolves around our dreams. Simply, this idea sounds terrific, and the fact that director Robert Rodriguez's son thought up the story sounds the more interesting. But the final execution, when finally brought to film, is really disappointing. Too much 3-D, and not much story. I guess you know where this is going.

It sounds interesting to see what dreams are made of, but is seriously disappointing when finally brought to the screen, as none other than a parade of effects. Sadly to say, sorry Mr. Robert Rodriguez, but this is not what dreams are, and supposed to be. Hollywood must learn by now that CGI doesn't amount to everything. What starts out nice, once again goes horribly wrong.

Another thing, this movie is a family film alright, but only kids will truly appreciate this one. If scaled, perhaps only 5% of the 100% of the film will be entertaining to the adults.

Overall, leave it to the kids to watch it for themselves. Adults may want to stick to Rodriguez's adult works. Ones that don't ruin a good, fresh story by putting it on murky 3-D.

Rating: ** out of 5."
2492,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"The criticisms of this movie are ridiculous. It is not made for adults. Many of the best kid's movies are also fun for adults, but this is not one of those. The acting is a little stiff, the dialog is silly, and the special effects are uneven. But young kids won't care. The story is about and for kids. My 7 year old boy and 4.5 year old girl really like it. (It would probably be to scary for under 6's to watch without a parent).

I was able to enjoy watching it with my children on a rainy Saturday morning, but mostly because of their joy at the wild visuals and weird environments.

So, if your an adult who is a fan of animation, special effects or sci-fi, please give this movie a p"
2493,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,Warning: Spoi
2494,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"This film is not the most awesome ever, I'll admit that but it is not as bad as everyone seem to think it is. In a way I can relate to this story, when I was a kid we used to play around in all kinds of fantasy worlds, where the ultimate coolness was a few lame one-liners and a lot of fighting against weird monsters.

Now this film basically takes me back to that. These aren't the exact stories that I used to dream about but they're damned close and the way they are presented are also very close to 'backinthedays'. The film is played out like a video game, with levels and obstacles to overcome, back in my days these obstacles were all in the 2d or top-down view from Mario or Zelda but I imagine that today they are more in full 3d and with much better graphics. The film had all that.

But as a film. This isn't all that good, it's not the worst ever. And it does have a certain cute playfulness about it, which, I'll assume, would make it good for its target audience. I don't know exactly who the target audience is though, but I suspect they should at least pretty much identify with the protagonist of the film."
2495,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"Robert Rodriguez has managed to duplicate his achievements in Spy Kids 3D: he has written and directed a creative story with excellent special effects but spoilt the process with very poor 3D. The 3D effects themselves are a high standard but the glasses are the old style one-red, one-green eye which don't give a clear image and which reduce almost all of the colour. Lava Girl's hair colour with the glasses off was ideal for the role. However, with the glasses on, which they had to be for the majority of the movie, her hair was almost devoid of colour - very poor effect. Despite the poor 3D colour effects, the movie worked quite well for excitement and action, and is worthwhile see"
2496,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,Warning: Spoi
2497,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"Well, after seeing this film with my younger sister, the only really word that strikes my mind is ""original"". This movie, although very interesting and original in its own way, reminded me a lot of ""The Never Ending Story"".

I'm not going to go to ""slay"" this movie, fair to say that I didn't enjoy it as much as other Rodrigeuz films. But the reason for that is plain and simple...it-is-a-kids-film. The film's story was thought up by Rodrigeuz's seven year old son, Racer. And in those terms the story is very fitting for children of around that age group. My 10 year old sister loved it! And I'm sure many people here would agree that it was a ""poor"" film, or a ""bland"" film or a ""Rodrigeuz's weakest"" film. But simply, the vast majority of every member on this website is above the age required to enjoy this film! It sparked my sisters imagination, and my cousins. So, from a 16 year olds point of view, I'd give this a 5/10. From a child's point of view, I'll give it a 9/10. I'd seriously recommend this film to children below the age of 13, for it was intended for that age range. However, the 3D ""gimmick"" doesn't really live up to expectation, and it makes the colours of the film very two-tonal (red and green) and I think that the film would be much better if it was just simple 2D. The film is very cheesy, but it's message is received loud and clear and adds a certain ""feel good"" factor to the movie. To adults that factor may be ""thank god its over"", to children, it'll be so much more awe inspiring and imaginative! Your kids will most likely start keeping dream journals and invent characters of a similar calibre to Lavagirl and Sharkboy! A film that re-defines imagination as being something that should be open, outspoken and above all cherished. Something that is becoming increasingly rare with children, due to the steady rise of ""video games"", ""TV shows"" and ""Films"","
2498,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"We took the kids. They seemed to enjoy it, however there other movies that offer better bang for the buck.The plot was thin ( even for a kids movie)the special effects were less than spectacular. There is a ton of 3-d time. There are some middle of the road actors doing a satisfactory job in this flick, the pace is fast enough to hold the kids attention, however it should be said that I actually fell asleep in the theater( granted I was coming off a night shift and had only 3 hrs sleep) But I have never ever fallen asleep in a movie theater. We went to the cheap theater so it only cost $8 for the 4 of us for a matinée- it was our little guys 1st movie( 5yrs) and he didn't like the glasses- but he was excited by the whole experience, as was his 9yr old sister- not the best for parents but your kids will love it -particularly if they liked spy kid"
2499,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I turned 24 this past month and I have dedicated the past 15 years to becoming a shark person. I have recently been informed by a marine biologist that swimming and training with sharks would not actually allow me to grow fins and gills and razor sharp teeth.

I would rate this 0/10 if I could to show the amount of years of my life I have done literally nothing useful for myself except becoming a shark person.

My friends and family never believed in me although I always remember my 4th grade teacher telling me that I could be anyone I wanted to be, even a shark per"
2500,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,: ) : ): ): ): ): ): ) : ) : ): ) : ) : ) : ) : ) : ) : )
2501,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I know people hate the movie for the CGI, but you can't really go wrong with the childhood memories that people have when they were kids, I loved this movie when I was a child, it's one of my childhood movies along with Chicken Little, Space Jam, Charolette's Web (1972), Cat in the Hat (2003), and Charlie and the Chocolate Factory (2005). People can hate the movie if they want, it's their opinion, but you can't go wrong the child"
2502,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"Max is a 10-year-old schoolboy whose life is not going well. His parents' marriage is not a happy one, and he is not popular at school, often being teased by his classmates for his dreamy, imaginative nature. He escapes into an imaginary dream world named Planet Drool (yes, really). The two main inhabitants of this planet are two superhero-type characters, Sharkboy (who was raised by a family of sharks after his marine biologist father disappeared) and Lavagirl, who has the ability to produce fire and lava. The film follows Max's strange adventures when he is mysteriously transported into his dream world, where he meets Sharkboy and Lavagirl and characters who bear a strange resemblance to his teacher Mr. Electricidad, Linus the class bully and Mr Electricidad's daughter Marissa, another classmate.

The film was not popular with the critics, much of the criticism being directed at the allegedly poor 3-D effects and the storyline. It does not seem to be very popular with reviewers on this board either; it is rare that I review a film with a rating as low as 3.5. Well, I myself cannot comment on the 3-D, as I saw it in a 2-D television version. As for the storyline, I felt that too many of the critics were forgetting that this is a children's film and trying to judge it by adult standards.

Certainly, judged by the logic of the everyday, rational world the story does not make a great deal of sense. But that is not the logic by which the film should be judged. Its logic is that of ""Alice in Wonderland"" or ""The Wizard of Oz"", that is to say the logic of the dream. As Lavagirl says ""Everything that is or ever was began with a dream"". Much of the story was, in fact, thought up by the children of the writer-director Robert Rodriguez. This is, however, an ""Alice in Wonderland"" updated for the computer age of the 21st century. Mr Electricidad's alter ego on Planet Drool is the planet's electrician Mr. Electric, and much of the film's imagery is drawn from the world of technology, such as a robot or ""plughounds"", dog-like creatures made out of electrical cables. There are, however, more conventional fairy-tale elements, such as the Ice Princess (based on Marissa), who possesses a Crystal Heart which can freeze time.

Trying to judge a film like this one is difficult for me, because I have no children of my own. I have to try and think myself back into my own childhood and ask ""Would I have enjoyed a film like this in those days?"" And the answer is ""Yes, I would"", even though ""The Adventures of Sharkboy and Lavagirl"" is very different to anything that was actually about in the sixties and seventies when I was young. Yes, the story may be eccentric, even at time silly. But that is just what many kids like. 7/10"
2503,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"What the hell did i just watch. lavagirl is the only slightly enjoyable character. some moments are ok. just save yourself and don't watch it. lgbtq+ representation in the media won't corrupt kids mental processes, but this w"
2504,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"As a kid, I used to have a portable DVD player that I would take everywhere with me, and Sharkboy & Lavagirl was constantly on repeat, especially because I had the 3D version. As an adult, this movie is hot garbage, while really overstaying it's welcome! Although it was stylish & original in it's own way, it is very corny & very cringey! The script is probably top 5 worst I've ever seen. The animations were just unforgivable with horrid green screen backgrounds. This may be a hit for an absolute brainless kids movie, but as far as anything else goes, this movie ta"
2505,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I always liked this movie when I was a kid, it had fun relateable characters aswell as a nice escapist story with everything a kid would love, it has some pretty imaginative sequences with that cheap but charming Robert Roduegez style, the red-blue 3D is effective and the DVD comes with 3D glasses. It's overall a really good kids movie that any kid will enjoy, it must've been fun making it as"
2506,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"It's a kid movie, what else can you expect? I loved it when I was a ch"
2507,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"My twin 7 year olds love this movie - if kids like the movie, that should really be all that counts because **drumroll** it's a kid's movie! Always interesting screen visuals and some nice performances from the cast. George Lopez is great in the role - just great. This guy should be doing more films (I sound like his publicist or mother but it's true!). Not a huge fan of Robert Rodriguez but he did well with this "
2508,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"It has a decent story, the visuals can look decent at times (when Lavagirl comes out of the volcano.) The CG may not be good, but watch food fight, and then watch this. You tell me which has better CG. The voice acting is pretty good. The characters are good. Taylor Lautner sings (that´s a good thing right? yes.) And most importantly, the message of pursue your goals even when people are putting you d"
2509,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"This movie was released by the same guy who made Spy Kids and Spy Kids 2. They might have aged a bit throughout the years, but I can still manage to enjoy it. However, instead of seeing this as the director of those 2 classics, I see him as the director of Spy Kids 3 and 4.

Why?

Because it was filled with obnoxious 3-D, terrible acting, and CG-i that I can only describe as something Foodfight would show in their movie...just without the sexual innuendos and fetishes.

But I just can't really hate it. Besides, much of the ideas in the movie was from the director's son Racer. Plus, it was laughably bad. It's just one of those instances where it's just so bad it's good, kinda like The Room or Catwoman. It's still ugly and the 3-D is annoying, but it's a laughable and enjoyable sort of annoying."
2510,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"While in today's time, this film is outdated and could have had way better graphics and quality, The Adventures Of Sharkboy And Lavagirl opened up viewers minds to a whole host of different opportunities for superhero movies- whether thats the traditional superhero movie with superheroes that save the world or a whole country and do all that whilst falling madly in love with someone and not being able to give them your true identity. Or whether it is simply a made up superhero world dreamt by a young boy. This film enlightens the younger generation to widen their imaginations and create TV's next superheroes. While the film itself is inspirational to the younger generation and where their mind will take them, the graphics and quality of the film are low, even for 2005's standards. However, overall I would give the film a 7/10 for a young child's imagination brought to life, along with the astonishing performances from both actors that made the emotional response from the audience possi"
2511,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I am giving this movie an 8 because my kids love it!! I don't think it's as awful as some of the people reviewing this movie, but let me just tell you how my kids feel about this film.

First of all, being an American in Germany, we cannot just go to Wal Mart and purchase any movie we want at any time. Not all internet sites will ship to us. So we rent it, which we are fortunate enough that a local store has at least two copies. That said, we have rented it so many times that we recognize the individual disks that we get from the store.

To say that this movie is my kids favorite movie of all time would be a great understatement. The kids will play ""The Adventures of Sharkboy and Lavagirl"" on their own in the backyard or at the park or wherever they happen to be at the time. They fight over who gets to be Sharkboy and who gets to be Lavagirl and who is Max and who is the Ice Princess. (I'm usually Mr. Electric.)

It's also interesting to note that it is the first serious role played by Taylor Lautner, who many fans will recognize as a particularly popular werewolf in another movie."
2512,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I found this to be a story that starts really well but then had a problem with the storyline, a rather similar reaction to how I experience Transformers Revenge of 2009, except that I do not even rate the start of that particular Transformers.

I am the sort who could like all three features of Spy Kids. When the story of this one moved into dream-world I could easily accept the animation. I could accept that this not up to the level of high tech animation and do not consider that to always be such a bad thing. The only problem that I experienced with this was the story flow and the content of the flow and I do experience that as a big problem.

I still find this feature to be mostly watchable, a big improvement on Transformers Revenge.

So, some Twilight saga fans might consider Sharkboy as interesting for fan background st"
2513,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"The Adventures of Sharkboy and Lavagirl 3-D was probably better to be seen in the theater rather than on the small screen. It also helps to be not over the age of 9.

Still bearing that in mind and trying to view the film with a child's eye it's a charming story about a young kid whose make believe fantasy superhero friends come to life and take him to where one of them is from.

How'd you like to live on planet drool, as if some us might not live there already. That's where Lavagirl is from and the planet is in danger where kids are being held captive on an eternally moving roller-coaster. When one is on such a machine one hasn't the time to think or even daydream and in this world imagination is the enemy of the ruler, George Lopez who in a Wizard of Oz like turn is also the 3rd grade teacher in real life.

Cayden Boyd is the day dreaming Max who even keeps a journal of the adventures of his two friends. Taylor Lautner and Taylor Dooley are Sharkboy and Lavagirl, Lautner has certainly grown up and out in the past five years and now has some considerable box office pull with the Twilight films. David Arquette and Kristin Davis are Boyd's bickering parents who don't quite seem to have the time for their kid any longer.

Sharkboy and Lavagirl is a nice family film for those who have an eye for fantasy of The Wizard Of Oz kind."
2514,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,Warning: Spoi
2515,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I am a 63-year-old woman and I took my little 5-year-old granddaughter to see this movie - WRITTEN by a KID for KIDS with KIDS acting the parts! She loved it, and I loved seeing her love it. Nothing was beyond her level to comprehend with her unlimited imagination and zest. It was a pleasure for both of us, and she talked about it for days. She loved the prompts to ""put on the glasses"" and ""take them off"" and loved having that interaction and being able to tell me when to do same. I am so irritated at the ADULTS who trashed this movie MADE FOR SMALL CHILDREN! Don't GO or WATCH if you don't want to see a children's movie! Congratulations to the Rodriguez family for honoring the child"
2516,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"This is a fun, smart and original update of Dr. Seuss and Peter Pan story lines. It has a great look, fun plot twists, excellent puns, a fast pace and a great message for young and old. So what if the young actors aren't doing ""Master Thespian""! All you need to do is see this movie with a child or let yourself remember your own sense of wonder and this movie will jump off the screen whether you've got 3-D glasses or not! The fact that Rodriguez lets the children have real worries and problems and a trial-and-error approach to dealing with them while learning a universal theme has all the traits that make children's stories timeless. It's not just a dumbed down story to sell toys and video games, although it would actually make a good game. Overall, a very fun f"
2517,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"It really is what you'd expect. it is just like Spy Kids except the girl ha pink hair, an the boy has a weird fake armor suit that is really not worth the 500 dollars they spent on it. It is totally predictable. It's not really entertaining at all, unless you are a little kid between 3 and 11. I really didn't get it. the kid dream about it an he's living it, then again I didn't watch it, well i watched like ten minutes of it. The acting is awful, but what can you expect from kids, and i am ashamed for Latinos everywhere for George Lopez, i mean he's suppose to be a ""Mexican"" and he's doing this crap? What the hell is that about? And the green screen is so totally fake, i thought it was suppose to be like almost realistic and all that, it was so fake that i had to walk out of the room. I hated this movie along with the Spy Kids movies, and again Antonio He's Zorro, not this lame spy guy with 2 white kids that don't have an accent and Antonios accent. Shame on you if you watched more than half-an-hour of this film if you're not a parent, shame. Sorry for my spelling and stuff that didn't make sense. Thank"
2518,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I went to this movie and it had everything in it that could possibly make a movie bad. It was horribly cheesy and any attempts at 'touching moments' just made me cringe. The children's acting was pretty bad- but the dialogue wouldn't have helped, the only relitavely good child actor was Max, who worked well with some pretty shocking lines. The movie was incontinuous, jumping around with no real point to a lot of stuff that was happening, and the 3D effects were pretty disappointing- the glasses gave a 3D headache. Although this movie was not made for my age group, i can still see it not appealing to younger kids, even little kids will not fall for the cheesy lines. definitely the worst movie i've seen, and a waste of 2 hours of my t"
2519,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I'm a fan of this director's work. But suffice it to say that he was out of his element on this one. I've seen some flicks for kids and they usually have a cute style, witty, you know the kind. But this one was off base the entire time. The 3D didn't seem to work well, the mood was always dark, the effects were elementary, and the plot/acting was just weak (even for a kid's movie!).

The child I brought to see this basically wanted to leave within the first 15 minutes, and he completely gave up after an hour. We walked out.

Save this one for a rainy day rental, for kids around 6 and up who are completely bored out of their mind.

Signed, A Disappointed"
2520,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I thought this movie was great for kids. My two girls loved it. They were more interested in the characters of Shark Boy and Lava Girl than the actual plot, but they loved it. Its great to see such young actors do such a superb job in their first motion picture.. Taylor Dooley as Lava Girl and Taylor Lautner as Shark Boy will definitely be the next big thing in Hollywood. Two thumbs up for any kid to go see this movie.

No matter what the critics say... As a mother I thought it was a great movie... I think there should be more action adventures for young kids to get into.... I would definitely go see any movie Robert Rodriguez does, whether its his sons ideas or his. He obviously can take any idea and run with it. So take your kids to see this movie, watching their faces light up as they take a trip through the land of milk and cookies will be well worth it.."
2521,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"The audience intended for ""The Adventures of Sharkboy and Lavagirl 3-D"" is for kids to about age 11...at the most. So, having another review by an adult saying they hated the film isn't anything unusual or even totally necessary. The important thing is will kids enjoy this film that has managed to land on IMDB's infamous Bottom 100 list? I don't know....and assume for many of them the answer is no...though I am not sure.

So why did I watch the movie? After all, I am not a kid and the film, by many standards, is terrible. It's because I have a weird hobby...watching as many films as I can from the Bottom 100 list. Some of the pictures aren't that bad...some are unintentionally funny...some are just terrible....it's quite the adventure seeing which is the case for each film.

When I first started watching the movie, I was taken aback by the CGI. While it's one of the earliest CGI-intensive live-action films, compared to similar pictures (such as ""Sky Captain and the World of Tomorrow""), it is hideous. Much of it is due to the color palate...and the colors heavily lean towards neon green, neon purple and neon pink. It's an assault on the eyes and my eyes kept threatening to either bleed or run away and leave me!! For adults, this alone make the film horrid...though kids often love garish colors (as seen in such movies as ""The Oogieloves"" and TV shows like ""Teletubbies"").

The story is about a loner, Max, and his two new friends, Sharkboy and Lavagirl, and their attempt to save the world. The friends have obvious super-powers...so why do they need Max? Well, down deep he does have powers...the power of dreams (yick!). And, together they attempt to rid the world of its worst menace....George Lopez.

I hated the film. The writing was sloppy, filled with cliches and the characters seemed like caricatures. To say the movie was like a bigger budgeted bad Nickelodeon live-action show is pretty much on target. But, and I must repeat, it was never intended to please adults....though making it this tough to enjoy hurt marketing because parents (at least sane ones) don't send little kids to the theaters alone....and imagining any parent sitting though this is pretty tough! In additon to the terrible writing and CGI, special attention should be given to George Lopez and his rotten and one-dimensional acting. You can't blame the kids for being bad and in a bad film...but Lopez should have known better. I wonder if he could look at himself in the mirror after making this mess. I hope not.

Finally, I would love to know how this film cost $50,000,000 to make. After all, the CGI isn't good and was apparently rushed. Perhaps the bulk of the money went to Robert Rodriguez. After all, he has something like a dozen credits in this movie...writing, directing, acting and much more. Regardless, it seems like for the money, it should have been much better."
2522,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"This uses color and glitz in place of story, character development, and heart, and falls flat on its face in the process.

There is a story here, but it's lost among the detritus of cheesy effects, bad CGI, and some pretty bad Spam performances by three underage over-actors. If THIS is what Robert Rodriguez had in mind, I mean...if he did this on PURPOSE, I fear for Sin City 2 & 3, as he is producing, writing, and directing those, as well.

But back to this trash.

The characters have been poorly recreated, the setting is a planet, rather than a realm, and there is no Queen. The Nothing is replaced by the Darkness, and Atreyu/Bastian is now Max, whose adventure means nothing in the greater scheme of things, in place of the great quest of honor in search of truth, nobility, and self of Atreyu's tale.

Also, some of this, like the Land of Milk and Cookies, felt more like Wonka's Chocolate Factory...or rather, a horrible disgusting CGI mess of it.

Did I mention that this absolutely stinks? It rates nothing for effects, nothing for story, nothing for acting, nothing for direction, nothing for concept.

I guess that means it's a 0.0/10 from...

the Fiend :."
2523,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"I thought it was awesome they need too make another one.They had a good plot line to it.Great acting it was funny.My Dad even liked it.He wants it now....(He's a little crazy)Nah I'm kidding ;-) watch it it's kool!The best one I've seen in a while 'cept for HP4 ^__^ I love Taylor Laughtner He's a great actor too.And the way it ended(I'm not telling ya!HA!HA!HA!HA!HA!HA!)It was great.....I knew who the evil dude was....To obvious.....But It was still good.My favourite character...SHARKBOY duh!?!?I mean come on no competition!Well other than LavaGirl ^__^About a week after I first saw it I went to my Mum's house(sry 'bout th ""U"" thing it's kind of a British trait)And then she wanted to see it to so we went and seen it....So I've watched it about 3 times already....Oh and might I add My stupid Brother would not shut-up the 3 time we watched it...Wouldn't be quite,be still,or anything so I barely heard a single thing that was said!He gets on my nerves sometimes U know?!Anyways I agree with the other's who've posted and said the need to make a 2nd one....They really do. Well I hope you watch it and Hope you all like it. Oh!Also Have a very Happy Christmas! Jayden N.M.Kenzington"
2524,The Adventures of Sharkboy and Lavagirl 3-D (2005),3.6,Robert Rodriguez,"Robert Rodriguez has been rapidly releasing films since his low-budget miracle El Mariachi debuted thirteen years ago. That film reportedly cost a mere $7000 to shoot, but it instantly became its creator's meal ticket. Despite his obvious talent behind the camera and impressive work ethic, Rodriguez had never delivered another unique picture until this year's Sin City. Sadly, he has followed up that groundbreaking effort with a sappy 3-D nightmare based on a short story written by his 7-year old son.

It would have been better for audiences everywhere if Rodriguez had simply taken his son's story and posted it on the family refrigerator. Instead, he has taken advantage of his current good standing in Hollywood and manufactured one of the worst films in recent memory. The story, paper-thin as it is, revolves around 10 year-old Max and the title characters that exist in his dreams. If you have seen The Neverending Story, you've witnessed a far superior interpretation of this film's familiar themes.

The 3-D portions of the movie, which constitute most of its 92 minute running time, are shoddy and rarely engaging. It's ironic that a 3-D feature should be populated by such one-dimensional characters. The abundance of painfully corny humor is made worse by the unskilled actors who deliver it. Equally annoying is Rodriguez's inexplicable need to repeat the themes of the film in nearly every line of dialogue. Viewers of all ages are advised to stay away from this patronizing headache of a movie.

Rating: D-"
